chr10:124092445-124092945	0.500081	1.71142	0.739764	0.734299	2.10178	0.40533	1.52973	0.830217	0.999724
chr10:133741600-133742100	0.227309	1.20119	0.97808	0.875204	1.4142	0.599465	0.329587	0.857649	0.999841
chr10:134228890-134229390	0.181848	0.820377	0.62149	4.19541	2.2744	0.0270614	0.887401	0.199535	1.97414
chr10:134776342-134776842	0.818314	1.99181	0.880735	3.73834	2.71062	0.199848	1.79731	0.84952	0.999669
chr10:135214543-135215043	0.500081	0.0501533	0.330925	3.58553	0.179878	0.227173	0.631666	0.119976	0
chr10:13679155-13679655	0.591004	0.209167	0.147833	2.25076	1.1531	0.00965257	0.494721	0.16341	0.995603
chr10:14915286-14915786	0.9547	1.06642	0.650543	2.04724	1.72891	0.0992927	0.170884	0.486419	1.97804
chr10:14980927-14981427	0.181848	2.08488	0.150388	1.69907	2.70404	0.0177355	1.00271	0.254877	0.998889
chr10:15165013-15165513	0.500081	2.27622	0.73936	1.41113	2.31429	0.0177056	0.267313	0.813899	0.996576
chr10:16837431-16837931	0.591004	1.94765	0.349765	3.31366	1.48877	0.0119048	0.587927	0.349587	0
chr10:23012616-23013116	0.500081	0.737493	0.176815	3.66795	1.0878	0	0.517889	0.370165	0
chr10:23737657-23738157	0.181848	0.595162	0.107129	2.27133	1.36767	0.0209302	0.427033	0.133417	0.990006
chr10:24752622-24753122	0.909238	1.87508	0.444753	3.46868	1.82459	0.247634	0.77698	0.67704	1.99169
chr10:24752668-24753168	0.909238	2.37216	0.458627	3.44258	2.34552	0.247634	0.774505	0.696547	1.9864
chr10:24755101-24755601	0.636466	2.13882	0.305355	3.10041	2.81592	0.521906	0.712423	0.221549	1.99546
chr10:24755126-24755626	0.636466	2.13909	0.305555	3.10041	2.81592	0.521906	0.636791	0.221901	1.99546
chr10:29574430-29574930	1.09109	0.0114657	0.0906086	2.7475	0.241338	0	0.531621	0.0660795	0
chr10:30872653-30873153	0.227309	0.551613	0.240884	4.45723	1.18293	0.331082	1.39224	0.160152	0.998891
chr10:38336544-38337044	2.13671	1.03892	1.14326	4.90679	2.23377	0.00965257	0.531621	1.35253	0.9999
chr10:45470899-45471399	0.181848	0.0147695	0.0149601	4.96515	0.203912	0.0172415	0.402862	0.0110941	0
chr10:46076328-46076828	0.181848	0.213357	0.00158601	0.838274	0.417026	0.606398	0.0934015	0.000987125	0
chr10:49474482-49474982	0.545543	0.411904	0.0484888	2.64474	0.978373	0.00856979	0.348483	0.0582768	0.991316
chr10:49517905-49518405	0.500081	2.7959	1.5051	1.29852	3.26792	0.0172415	0.856849	1.46862	1.99034
chr10:50115722-50116222	0.454619	0.515392	0.953358	1.87634	1.5201	0.0204746	1.19476	0.967216	1.9794
chr10:5861851-5862351	0.772852	1.96367	0.406833	3.10049	1.93741	0.00693402	0.415361	0.551261	1.99237
chr10:6352830-6353330	0.454619	0.419997	0.591732	4.27825	0.522162	0.0172415	0.309076	0.404694	0.986561
chr10:64611838-64612338	0.545543	0.523082	0.9374	4.40861	2.43691	0	1.0888	1.32596	1.98302
chr10:64611868-64612368	0.545543	1.03529	0.937061	4.4449	2.52331	0	1.08968	1.32596	1.98302
chr10:70783993-70784493	0.227309	0.682223	0.071805	1.76791	1.36017	0	0.804608	0.114122	0
chr10:72114825-72115325	2.31856	0.668731	0.0548309	3.02265	0.943937	0.00916567	0.337924	0.0196837	0
chr10:72117168-72117668	0.181848	1.91531	0.933743	2.3747	2.05649	0.273811	0.66474	0.969151	1.99168
chr10:722087-722587	0.454619	0.24088	0.0319656	4.82973	0.609594	0.0181819	0.918086	0.0550346	0
chr10:73469165-73469665	0.454619	0.188341	0.776787	1.97636	0.722448	0.0204746	0.420449	0.624533	0
chr10:74008407-74008907	0.272771	0.136665	0.00788927	2.73108	0.448499	0.0300868	0.252293	0.0078329	0
chr10:74397099-74397599	0.9547	1.93952	0.38656	2.21473	2.38794	0	0.148747	0.325772	2.98349
chr10:74436119-74436619	0.9547	2.02726	0.61073	3.56345	2.72689	0	0.499557	0.443939	1.9993
chr10:74839572-74840072	0.454619	0.140081	0.576569	3.77054	0.199627	0	0.589776	0.665808	0
chr10:75128012-75128512	0.545543	1.22689	0.702508	4.06576	1.50639	0.382439	1.35911	0.539391	0.991808
chr10:75519460-75519960	0.454619	0.0391047	0.0924218	2.04365	0.179489	0.306948	0.102727	0.0377643	0
chr10:8107579-8108079	0.681928	0.932855	0.267504	6.89191	1.27974	0	0.848479	0.493134	0
chr10:8107617-8108117	0.681928	0.933147	0.265061	5.73446	1.38598	0	0.828487	0.491833	0
chr10:81300567-81301067	3.72787	1.18444	0.915791	3.4107	2.38696	0.369049	1.15715	0.788625	1.98876
chr10:81300604-81301104	3.72787	1.12281	0.915829	3.49641	2.39267	0.369049	1.16446	0.789309	1.98876
chr10:85931054-85931554	1.22747	0.135077	0.287515	2.53122	0.751056	0.264356	0.337947	0.238728	0
chr10:88534818-88535318	0.500081	0.946659	0.469032	3.41169	1.19081	0	1.12342	0.526549	0.998799
chr10:89604975-89605475	0.636466	1.97781	1.3313	1.4847	2.69069	0.0119048	0.316129	0.96556	1.99761
chr10:90368060-90368560	0.500081	0.138917	0.644985	2.20806	0.835126	0.00902532	0.329796	0.557303	0
chr10:90522625-90523125	0.409157	0.374319	0.191567	3.41025	0.59632	0.00770552	2.80267	0.255932	0
chr10:94166973-94167473	0.772852	1.8423	1.03464	2.40827	2.21443	0.00856979	0.634884	1.07675	0.998846
chr10:97052815-97053315	0.454619	0.498943	0.0137554	3.64615	0.941627	0.0119048	0.184732	0.0298291	0
chr10:97578424-97578924	0.454619	1.17166	0.969953	1.02489	1.72553	0.0119048	0.772863	0.896244	1.99005
chr10:97579602-97580102	0.409157	0.560706	0.814006	2.23903	0.865605	0.0262668	1.33611	0.819922	0.98918
chr10:98136185-98136685	0.909238	1.93251	0.954671	3.65295	1.97112	0.180128	1.49702	0.910368	1.98825
chr1:100274125-100274625	0.272771	0.0827729	0.159534	3.02963	0.338397	0.33	0.369719	0.243616	0.986349
chr1:104069853-104070353	0.545543	1.15148	0.204728	2.14655	1.87831	0.345239	1.4512	0.274464	0.999477
chr1:109076239-109076739	0.227309	0.733424	0.235183	5.95751	0.78019	0	0.556416	0.2	0.993146
chr1:109289059-109289559	0.181848	0.00771922	0.00142487	1.91376	0.0169949	0.173194	0.176733	0.00160685	0
chr11:102365833-102366333	0.363695	0.159399	0.261449	1.71939	1.09518	0.120534	0.112117	0.28774	0.994655
chr1:110546605-110547105	0.454619	2.25698	0.176637	3.31711	2.67387	0.0181819	0.26975	0.208794	1.99605
chr11:10747356-10747856	0.500081	1.4936	0.864084	5.2108	1.85264	0.0177355	0.494585	0.790673	0.995001
chr1:110759438-110759938	0.9547	1.02086	0.983188	3.63151	1.15831	0.00902532	0.311845	1.21785	0.99982
chr1:110778813-110779313	0.591004	2.08436	0.0808025	3.50422	1.73253	0.140031	0.554243	0.05858	1.99401
chr1:110929838-110930338	0.454619	0.498301	0.888739	3.59796	1.22489	0.0281493	1.07484	0.835756	0
chr11:111202905-111203405	1.00016	1.00341	0.647175	3.70665	1.5349	0	0.496132	0.613383	0.997921
chr11:111708181-111708681	0.318233	0.914026	0.0894178	3.0721	1.12208	0.36584	0.33401	0.142281	0.998161
chr11:113310358-113310858	0.909238	1.14455	0.231423	3.12971	2.29965	0.00856979	0.199104	0.37186	0.999665
chr11:113556644-113557144	0.500081	0.997039	0.972376	4.0595	1.32186	0	0.695178	0.912937	0.997921
chr11:114478357-114478857	0.681928	1.14438	0.00913035	0.113489	2.82076	3.64503	0.112204	0.00864078	1.98636
chr11:114491672-114492172	0.363695	0.146871	0.00857303	0	2.42673	2.61167	0.167993	0.00798003	0
chr11:118747373-118747873	0.181848	0.798898	0.0361103	1.88472	1.32321	0.107973	0.900879	0.0666248	0
chr11:118867523-118868023	0.72739	2.44114	0.749402	1.53068	1.83273	0	0.483237	0.469376	1.98443
chr11:119231973-119232473	0.227309	1.54589	0.346393	2.46175	2.45422	0.0086957	0.154519	0.45908	0.998803
chr1:111985030-111985530	0.500081	1.29623	0.0264614	2.24937	1.52801	0.0119048	0.719155	0.0548415	0
chr1:111997479-111997979	1.04562	1.10032	0.815782	2.63045	1.45328	0	0.955034	0.672428	0.996042
chr11:121192262-121192762	0.227309	0.133753	0.0196616	4.40455	0.537369	0.00856979	0.475545	0.0166933	0
chr1:112142457-112142957	0.272771	2.40465	0.151125	2.7133	3.00838	0.0172415	0.795721	0.160053	1.99449
chr11:122745621-122746121	0.545543	1.35022	0.699472	3.46154	1.94859	0.0173581	1.42878	0.583321	0
chr11:124587199-124587699	1.00016	1.48758	1.07217	2.59325	1.49605	0.0119048	1.05812	1.37109	0.999038
chr11:130050307-130050807	0.591004	1.14852	0.704918	1.65591	1.75633	0.232144	0.318972	0.743676	1.98606
chr11:130506900-130507400	0.636466	2.10194	0.846145	1.62069	2.44949	0.339287	0.608868	0.789965	0.999714
chr11:133767861-133768361	0.9547	0.104742	0.639593	5.65946	0.260244	0.0206005	0.895591	0.325664	0
chr11:134122618-134123118	0.272771	0.134449	0.00563891	2.29177	0.654798	0.0119048	0.449225	0.0138031	0
chr1:113579269-113579769	0.500081	1.53826	0.402031	1.57647	1.68339	0.562739	0.625486	0.340842	0.999841
chr1:114417189-114417689	0.181848	1.4427	0.0515885	2.14722	1.68604	0.00965257	1.0704	0.0871185	1.98738
chr11:14473227-14473727	0.318233	0.483739	0.106625	2.18724	1.63296	0	1.06883	0.107136	0
chr11:15114947-15115447	0.863776	1.25879	0.317367	3.7461	1.38414	0	0.705165	0.234424	0.989891
chr1:1158215-1158715	0.181848	0.0162795	0.0200286	1.68334	1.04605	0	0.191056	0.0451746	0
chr1:117139463-117139963	0.227309	0.0318371	0.112468	2.87243	0.392334	0.369049	0.518909	0.0777384	0
chr1:117610357-117610857	0.227309	0.149286	0.0551373	3.04972	0.455023	0.00856979	0.412321	0.0549534	0
chr1:117904345-117904845	0.318233	0.566881	0.366315	1.61785	1.17081	0.640607	0.682224	0.416879	1.97276
chr1:11809142-11809642	0.227309	0.668428	0.0730866	5.01861	0.743735	0.320985	0.421767	0.0405281	0
chr11:18285526-18286026	0.454619	0.557005	0.311812	6.70759	1.1545	0	1.56778	0.22912	0.987273
chr11:18289019-18289519	1.77301	1.82415	1.00749	3.90951	2.59227	0.285716	1.10026	1.01419	2.98135
chr11:18600629-18601129	1.13655	1.73556	0.964231	1.6177	1.75176	0.507707	0.946125	0.997194	1.99512
chr11:18785332-18785832	0.772852	1.29186	1.36529	2.19296	2.21957	0.0204746	0.315416	1.26394	3.97163
chr1:11965548-11966048	0.181848	0.725391	0.0435934	3.41831	1.45083	0.236216	0.540061	0.0505232	0
chr11:26644513-26645013	0.545543	1.67369	0.481267	3.0919	1.49603	0.0291463	0.994427	0.711053	0.999796
chr11:33700078-33700578	1.04562	0.544664	0.530625	4.11824	0.921094	0.0181819	0.671463	0.291461	0
chr11:33797259-33797759	0.500081	1.20027	0.973493	2.94172	1.06945	0.0238097	1.20484	0.963051	0.99982
chr11:34484047-34484547	0.272771	2.53267	0.572701	0.355117	2.24023	0.283811	0.951375	0.5732	1.97736
chr11:35152632-35153132	0.272771	0.906497	0.113212	3.25623	1.61123	0.00856979	0.786813	0.146765	0.99444
chr1:1353161-1353661	0.909238	0.277545	0.263737	1.97582	1.05259	0.238468	0.266015	0.33702	0
chr1:13990870-13991370	0.772852	2.02821	1.03465	3.44303	2.51521	0.169395	0.296349	0.929246	1.99396
chr11:4079265-4079765	0.636466	2.33776	0.372398	1.20616	2.2293	0.545087	0.630687	0.290322	1.99793
chr1:143743842-143744342	0.454619	0.0117923	0.00124943	1.94105	0.0120426	0.258051	0.0880875	0.000549578	0
chr11:44876973-44877473	0.454619	1.36879	0.1231	3.96119	1.51745	0.099433	1.84599	0.133551	0.99842
chr1:145456093-145456593	0.681928	0.293323	0.0336066	5.69259	0.691756	0.0119048	0.141725	0.0330438	0
chr11:45697965-45698465	0.681928	0.963696	0.0177647	0.676823	0.986055	0.773812	0.411845	0.0117483	0.997777
chr1:145772154-145772654	1.04562	0.0230596	0.0240998	3.15365	0.152177	0.735725	0.479497	0.0318842	0
chr11:46163124-46163624	0.72739	1.08351	1.55489	0.67083	1.42223	0.294215	1.6751	1.49128	0.997664
chr1:150206299-150206799	0.181848	0.0181752	0.0598809	3.77776	0.254464	0	0.554737	0.0558858	0
chr1:150245719-150246219	0.772852	2.77827	1.27411	3.93475	2.90602	0.00965257	0.93176	1.12164	1.99139
chr1:150535247-150535747	0.272771	0.979131	0.232235	2.24474	0.684258	0.243805	0.331336	0.111837	0
chr1:151210351-151210851	0.636466	0.777176	0.359204	5.59015	1.71919	0.0119048	0.88397	0.229253	1.98957
chr1:151692942-151693442	0.227309	0.559564	0.015725	5.99531	0.52884	0.0172415	0.585109	0.011328	0
chr1:152537559-152538059	0.681928	0.478453	0.0604247	4.59122	1.16271	0.00965257	0.334418	0.0562194	0
chr1:152549604-152550104	1.13655	1.74281	1.0342	2.18047	2.16304	0.872622	0.401987	0.98692	2.976
chr1:152939553-152940053	0.545543	1.4712	1.51507	5.74119	1.95745	0.0100001	0.341119	1.00272	1.987
chr1:153263892-153264392	0.454619	0.875505	0.0928714	2.91115	1.41863	0.254597	0.811574	0.0952928	0.998518
chr1:153327185-153327685	0.772852	2.51395	1.23454	3.05847	2.36279	0.970205	1.20959	1.16415	1.98398
chr1:153388266-153388766	0.181848	1.15741	0.331953	2.30734	1.86415	0	0.0804165	0.444202	0.989336
chr1:154469319-154469819	0.227309	0.98853	0.0148487	6.24545	0.43879	0	2.20046	0.00960434	0
chr1:154927839-154928339	0.181848	0.0408802	0.0277534	2.37735	0.192226	0.521576	1.124	0.0345887	0
chr1:15587100-15587600	0.591004	2.27831	1.49196	2.58821	3.16851	0.0119048	0.860474	1.4565	1.99962
chr1:156461374-156461874	0.181848	2.32661	0.149742	0.949097	1.9924	0.0172415	0.125652	0.15576	1.99295
chr1:157025438-157025938	1.22747	0.55302	0.451693	3.42503	1.24091	0.00966995	1.12792	0.235702	0
chr11:57028628-57029128	0.591004	1.29423	1.04341	3.96482	1.82091	0	1.01803	1.00175	0.999756
chr11:57028670-57029170	0.591004	1.31615	1.04337	3.96482	1.8963	0	0.976657	1.00324	0.999756
chr11:57314513-57315013	0.500081	2.31843	0.994385	3.12522	3.06962	0.238468	1.16586	1.00578	1.99786
chr11:57314551-57315051	0.500081	2.30942	0.994333	3.29	2.69878	0.247494	1.37881	1.00578	1.99786
chr1:157568119-157568619	0.545543	1.35724	0.51303	2.98434	1.82758	0.0172415	1.15089	0.598481	0.999254
chr1:157702487-157702987	0.863776	1.53442	0.572862	3.77157	1.78758	0.00965257	0.597191	0.494206	0.997331
chr11:58263339-58263839	0.363695	0.0647308	0.214402	4.7463	0.531361	0	1.4047	0.169584	0
chr1:159091285-159091785	0.9547	0.194578	0.200436	5.39609	1.14706	0.199848	0.546764	0.102473	0
chr11:59269397-59269897	0.681928	0.908312	0.518162	3.14194	1.12805	0.0257817	0.180716	0.347871	0.998979
chr1:16007075-16007575	0.500081	3.00929	0.95348	2.958	3.75199	0.236216	1.27276	0.907549	1.99927
chr11:60451398-60451898	0.409157	0.623576	0.12957	2.52517	0.704133	0.0172415	1.18528	0.126016	0
chr11:60539287-60539787	0.454619	2.00171	0.896177	2.27804	1.98795	0.291668	0.814131	0.67352	1.99897
chr1:160575882-160576382	0.636466	0.0214285	0.069311	4.4094	0.377085	0.538908	0.389795	0.0851524	0.987488
chr11:60674639-60675139	0.500081	1.02477	0.166812	2.04627	1.38225	0.226564	0.548817	0.10477	1.98342
chr11:60929660-60930160	0.227309	0.173893	0.0532856	0.641407	0.914168	0.0238097	1.39832	0.122839	0
chr11:61037813-61038313	0.909238	1.94098	1.57887	2.27455	2.55403	0.0119048	0.349914	1.44308	1.99191
chr1:161688955-161689455	0.591004	0.530451	0.795195	0.683661	1.36055	0.0161291	0.337613	0.783793	0.989009
chr1:161705569-161706069	0.500081	1.03834	0.567533	4.05967	1.06328	0.191433	0.666767	0.468109	0.996576
chr11:62012665-62013165	2.40948	0.493112	0.763663	4.24362	0.684887	0.0161291	1.42811	0.672329	0
chr11:62062874-62063374	2.40948	0.265405	0.762899	3.19651	0.707741	0.36617	0.861448	0.67491	0.986513
chr11:62628564-62629064	0.636466	0.337914	0.0701909	2.02091	0.56767	0.00770552	0.570072	0.199462	0
chr1:162804909-162805409	0.227309	1.03396	0.0144495	3.74007	0.778779	0.32143	0.578049	0.0123988	0
chr11:630840-631340	0.636466	2.20438	1.01313	1.599	2.17761	0.509671	1.26832	1.05065	1.99624
chr11:63304017-63304517	1.13655	0.254773	0.205018	2.74948	0.918597	0	2.30412	0.383427	0.988599
chr11:63605775-63606275	0.591004	0.346449	0.791833	2.75331	0.582339	0.0538964	0.0525191	0.656988	0.989731
chr11:63605818-63606318	0.591004	0.346449	0.79186	2.75331	0.582339	0.0538964	0.0527132	0.656988	0.989731
chr11:64007508-64008008	0.181848	1.20285	0.25643	1.77431	2.07213	0	0.765436	0.505172	2.98139
chr11:64084042-64084542	1.09109	0.0124526	0.776216	4.22622	0.687614	0.0119048	0.788191	0.781994	0
chr11:64625874-64626374	0.181848	1.54746	0.0303098	0.907416	2.32454	0.735261	0.5065	0.0244242	0.987538
chr11:64818860-64819360	0.409157	0.680603	0.0295201	1.86526	0.369463	0.924213	0.0885922	0.0533534	0.991021
chr1:165570835-165571335	0.181848	0.405399	0.0153518	5.22895	0.849128	0.549735	0.358864	0.0104213	0
chr1:165601060-165601560	0.454619	1.22592	0.409547	0.598487	1.62427	0.161191	0.0922139	0.165814	0.999665
chr11:65724168-65724668	0.545543	2.3433	0.0737499	1.95004	1.17303	0.0100001	1.47036	0.155472	0
chr11:6627282-6627782	0.318233	1.5528	0.227961	4.57497	1.83275	0.173194	0.831482	0.138859	0.999086
chr11:66880627-66881127	0.363695	0.687346	0.101555	3.34609	0.896299	0.0334796	0.242162	0.0653764	0.988283
chr11:67112727-67113227	0.227309	0.403946	0.00761723	3.21407	0.818088	0.0119048	0.433583	0.00637731	0
chr11:6763500-6764000	0.9547	2.29597	1.05269	1.6568	2.43766	0	0.916915	1.11342	1.99566
chr1:167678232-167678732	0.227309	0.664688	0.00595349	2.22237	1.23988	0.518913	0.195926	0.00771009	0.985415
chr11:67761204-67761704	0.227309	0.807541	0.0146834	2.0686	1.14392	0.0283061	0.161311	0.0182331	0.994793
chr1:167868415-167868915	0.500081	0.826042	0.343444	2.49524	1.36812	0	0.550268	0.230843	0.992753
chr1:168478924-168479424	0.227309	1.23931	0.0155666	1.30875	1.34359	0	0.216838	0.0148924	0.995135
chr11:68771989-68772489	0.500081	0.111774	0.554796	1.49002	0.949261	0.00966995	0.575787	0.375087	0
chr1:16890289-16890789	3.13687	2.02457	1.33113	2.50961	3.45593	0.0161291	0.419827	1.27416	1.99536
chr1:169059502-169060002	0.636466	1.17196	0.86373	3.77427	1.62285	0.369049	0.512013	0.768773	0.998161
chr1:169132228-169132728	0.500081	1.8414	0.944733	5.27456	2.34028	0	0.354913	0.761842	1.98588
chr1:169461039-169461539	0.500081	1.7436	0.0742866	0.786727	2.9716	0.235562	0.348842	0.090035	1.97321
chr1:16947469-16947969	0.272771	1.10903	0.0601899	0.330971	1.84261	0.049717	0.116873	0.28822	0.999632
chr1:169863256-169863756	0.227309	1.12295	0.0464101	1.46015	0.750549	0.273811	0.525082	0.0375018	0
chr1:170532072-170532572	0.545543	2.07428	0.587489	3.28677	2.02929	0.0119048	0.218908	0.551641	1.99697
chr1:17053822-17054322	0.818314	1.83208	0.0288885	2.34841	2.28859	0.226564	0.306695	0.0321753	1.98695
chr11:71251512-71252012	0.227309	0.0592671	0.0362561	6.06263	0.485022	0.391455	2.38219	0.0531013	0
chr11:71254270-71254770	0.591004	3.63032	1.60717	2.47683	3.86404	0	0.840063	1.59916	3.99208
chr1:171437384-171437884	0.818314	3.38335	1.23738	2.58293	4.12814	0.226564	1.2699	1.18797	2.99396
chr1:171437417-171437917	0.818314	3.38364	1.18157	2.38673	3.92494	0.226564	1.25598	1.1226	2.99396
chr1:171575482-171575982	0.500081	1.05413	0.0920551	4.37911	1.34931	0.0300868	1.3744	0.0907598	0
chr1:171774872-171775372	0.545543	0.995277	0.65843	3.54543	2.24615	0.208334	0.202741	0.728174	0.990648
chr11:72163000-72163500	0.500081	1.39162	0.219118	2.99539	2.36155	0.0162445	0.215144	0.402145	0.995948
chr1:173191694-173192194	0.863776	2.69369	0.300702	3.47415	2.02678	0.0119048	0.439008	0.189074	1.992
chr1:173210393-173210893	0.500081	1.39949	0.387987	3.27765	1.99053	0.16972	0.444178	0.525764	0.996912
chr11:74517201-74517701	0.500081	1.18025	1.23376	1.63751	2.19333	0.369049	0.920501	1.49281	1.99669
chr11:74662151-74662651	0.181848	0.35092	0.0129519	0.977188	0.93141	0.226564	0.140595	0.0139574	0
chr1:177974088-177974588	0.72739	1.73044	0.26317	4.26719	3.04665	0	0.468137	0.172383	2.98168
chr1:179003897-179004397	0.636466	1.13417	0.058538	2.65006	1.60577	0.00965257	2.41555	0.0455027	0.986513
chr1:179520399-179520899	0.72739	1.71702	0.166915	1.77699	1.67843	0.506935	0.594639	0.225675	0.999865
chr1:180260147-180260647	0.9547	1.18949	1.10764	3.01207	2.29764	0	0.718967	1.1846	0.999865
chr1:182686087-182686587	0.181848	0.683332	0.0711533	4.59955	1.02334	0.337889	0.936039	0.0474498	0.996627
chr1:182991356-182991856	0.591004	2.18171	0.905189	3.56692	2.57257	0.00966995	0.508935	0.900143	1.99799
chr1:182991472-182991972	0.591004	2.12773	0.899443	3.2825	2.56105	0.00966995	0.475506	0.894957	1.99799
chr1:183603460-183603960	0.181848	1.46799	0.598332	2.45189	1.6689	0.0119048	0.395376	0.614707	0.999883
chr11:8407636-8408136	0.545543	1.06318	0.137448	2.84278	1.59602	0.0994637	0.404377	0.0867791	0.996147
chr1:184654174-184654674	0.181848	1.60397	0.0476928	3.13341	1.32527	0	0.653448	0.0775885	0.993428
chr11:85913008-85913508	0.318233	0.217185	0.0644557	2.13731	0.846877	0.455828	1.08588	0.0610178	0
chr11:86003880-86004380	2.81864	1.52113	0.15703	2.83578	3.31986	0.0119048	0.941188	0.37242	0.987273
chr11:86004291-86004791	0.409157	1.86958	0.0615281	2.70399	3.00651	0.411662	0.205415	0.0464807	2.97225
chr11:89953499-89953999	0.636466	1.22038	0.977665	4.45329	2.2366	0.571803	0.327587	0.93439	1.99526
chr1:193180659-193181159	0.500081	1.3304	0.865025	3.06096	2.28985	0.773812	2.1711	0.929024	1.98689
chr11:93372685-93373185	0.181848	0.0153484	0.0291664	2.85747	0.493742	0.225576	0.497176	0.0253808	0
chr11:94788566-94789066	0.681928	1.9788	0.278614	1.06261	1.92037	0	0.686764	0.258422	0
chr11:94788643-94789143	0.681928	1.42992	0.297139	1.96545	1.49743	0	0.734723	0.290383	0
chr11:94886219-94886719	0.636466	0.0639862	0.070508	4.24298	0.361315	0.226564	1.18362	0.0312764	0
chr11:94981980-94982480	0.545543	0.221348	0.012616	7.17843	0.345951	0.00966995	1.05834	0.00957405	0
chr1:198592228-198592728	0.227309	0.153082	0.0284413	3.89696	0.730388	0.0119048	0.894894	0.0293989	0
chr1:20016286-20016786	0.181848	0.848558	0.0841783	2.29033	1.56012	0.0280182	0.537872	0.0355157	0
chr1:202284666-202285166	0.181848	0.199151	0.0745628	3.54176	0.455541	0.173194	0.436646	0.0621725	0
chr1:206648463-206648963	0.181848	1.01395	0.0462619	3.23838	0.739039	0.472737	0.364051	0.0552971	0
chr1:206654429-206654929	0.181848	1.11508	0.0268796	3.95186	1.26491	0.00693402	0.161167	0.0176298	0.999632
chr1:206782707-206783207	0.318233	0.0103454	0.0788647	5.62809	0.0279399	0.273811	0.765924	0.0460164	0
chr1:206917957-206918457	0.454619	1.64055	0.471963	2.92153	1.35745	0.0373252	0.926452	0.629826	0.999788
chr1:206959482-206959982	0.500081	0.379234	0.947253	3.89662	1.45517	0	0.402568	0.761852	0.991724
chr1:20707531-20708031	0.500081	0.944701	0.921551	5.30381	1.41383	0	0.687014	0.898416	0.999414
chr1:207140723-207141223	0.454619	0.320858	0.0304019	3.69119	0.276793	0.282506	0.841725	0.0210408	0
chr1:207602088-207602588	0.818314	1.12294	1.03349	3.31537	1.6048	0.345239	1.01392	0.997947	0.997336
chr12:102437708-102438208	0.272771	0.00876237	0.0421023	3.29068	0.198192	0.500001	1.70471	0.0362581	0
chr12:103508119-103508619	0.272771	0.698354	0.00958678	3.46505	1.15552	0	0.404969	0.0112878	0
chr12:104323166-104323666	0.181848	0.537408	0.0768723	1.51753	0.697621	0.0119048	0.0617139	0.0720433	0
chr12:10470730-10471230	0.409157	0.850367	0.5242	3.88662	1.45022	0.0100001	1.50468	0.432819	0.992876
chr12:108055529-108056029	0.72739	1.11476	0.329472	2.9525	0.748506	0	0.167179	0.556165	0.998528
chr12:109225034-109225534	0.318233	0.168161	0.013041	4.04971	0.467956	0.0936119	0.588653	0.0135777	0
chr12:109796212-109796712	1.27293	1.03419	1.08479	3.75099	1.63641	0.0161291	1.33286	0.946961	0.999485
chr12:110390153-110390653	0.72739	1.34267	0.845245	4.5985	1.46902	0	1.03873	0.735477	1.98979
chr12:110425555-110426055	0.772852	2.22588	0.987706	1.64138	2.324	0	0.922123	1.04251	1.98841
chr12:110446508-110447008	0.500081	2.50967	1.91901	1.74839	3.13298	0.00770552	0.976003	1.86515	2.97659
