chr10:30722451-30722951	0.94965	1.1255	1.10235	0	0	7.78613	0.516048
chr10:43635876-43636376	0.108531	0	0	0	0.874046	0	0.533599
chr10:45421138-45421638	0.108531	0	0.019204	0	0.651871	0.552735	0.0132455
chr10:45468734-45469234	0.94965	0.436819	0.40079	0	0	4.59761	1.03972
chr10:45470873-45471373	1.24811	0.908199	0.926464	0	0	9.33214	0.840577
chr10:45748641-45749141	0.162797	0.145717	0.284597	0	0	3.67902	1.24933
chr10:48377722-48378222	1.70937	0.767629	0.865433	0.893836	0	2.48832	0.0437964
chr10:52431892-52432392	0.18993	0	0	0	2.11297	1.48913	0.586378
chr10:5859279-5859779	0.135664	0.0708671	0.0339085	0	3.34885	2.64066	0.0207143
chr10:5886946-5887446	0.108531	0	0	0	0.930042	2.45972	0.0993794
chr10:60026974-60027474	0.217063	0.0418366	0.0548569	0	0	3.09673	0.0393271
chr10:6029770-6030270	0.108531	0.13068	0.129945	0	1.71825	6.36352	0.0118555
chr10:6183719-6184219	0.868252	0.0696824	0.15135	0	2.57498	3.57133	0.304995
chr10:70821372-70821872	0.18993	0.614813	0.436749	0	0.959581	2.44231	1.4366
chr10:71169667-71170167	2.76755	0.805079	0.860958	0	0	2.56162	0.531038
chr10:71476642-71477142	3.01175	1.00222	1.00655	0.612697	1.56056	5.97975	0.646491
chr10:72117443-72117943	0.135664	0	0	0	0.818423	2.78206	0.608949
chr10:73143936-73144436	1.49231	0.58084	0.767574	0.769518	0	8.01107	1.05325
chr10:74891611-74892111	1.22098	0.475153	0.587417	0	0	2.52326	0.0195208
chr10:75654217-75654717	0.244196	0.0545856	0.0609293	0	1.28482	1.72827	0.140362
chr10:76795930-76796430	1.62797	0.709386	0.947238	0	1.49629	2.76836	0.936548
chr10:76871410-76871910	0.108531	0.0691167	0.180389	0	0	7.40043	0.42485
chr10:76872029-76872529	0.18993	0.311233	0.294068	0	1.64339	3.00956	0.00763573
chr10:79637771-79638271	0.325594	0	0.0343852	0	1.5416	4.4844	1.40451
chr10:8103111-8103611	0.135664	0	0	0	0	4.87837	0.448828
chr10:82300968-82301468	2.11636	0.714608	0.756983	0	0	4.42186	0.697761
chr10:85939095-85939595	0.37986	0.1622	0.202958	0	0	1.17246	0.289778
chr10:88428400-88428900	1.05818	0.854753	0.900389	0	0	3.88743	0.855782
chr10:88844105-88844605	0.108531	0	0	0	0.9536	0.809752	0.216626
chr10:89622697-89623197	0.108531	0	0	0	0	5.4059	0.334956
chr10:90368045-90368545	1.6551	1.09119	1.03786	0	0	1.24817	0.0271862
chr10:90584919-90585419	0.108531	0	0	0	2.81634	0.525255	0.583407
chr10:90944407-90944907	1.19385	0.939665	0.963159	0	1.46958	0.701284	0.043813
chr10:91107781-91108281	1.87217	0.725003	0.732726	0	0.964177	2.8449	0.381983
chr10:91127210-91127710	0.135664	0	0.0292817	0	0.825522	1.09882	0.244384
chr10:91179268-91179768	3.7986	0.96275	0.969653	0	0.993636	0.346006	0.078255
chr10:96974423-96974923	0.108531	0.0202094	0	0	1.26225	2.39209	0.0421109
chr10:97591204-97591704	0.244196	0	0	0	0	2.11062	0.724223
chr10:98136277-98136777	0.108531	0	0.0173591	0	0.996566	3.26383	1.46615
chr10:98486544-98487044	0.732587	0.673879	0.743737	0	0.873115	2.52327	0.598273
chr10:99473629-99474129	0.217063	0	0.0159955	0	0	2.47993	0.180223
chr1:10021138-10021638	1.19385	1.45684	1.59344	0	0.995853	3.78746	0.140061
chr1:10576194-10576694	1.87217	0	0	0	1.4861	0.911304	0.628093
chr1:108733232-108733732	1.30238	1.02073	1.09056	0	0.657617	2.26653	0.0288859
chr1:108752030-108752530	1.22098	0.435102	0.473951	0	0	2.01316	0.767331
chr1:110027537-110028037	1.16671	0.868759	0.92084	0	0	5.1899	0.0578341
chr11:101785345-101785845	1.41091	0.770938	0.781296	0	1.16616	1.28325	0.939659
chr1:110185649-110186149	1.38378	0.970319	0.986531	0.654481	0.567717	1.14562	0.366924
chr11:102232151-102232651	1.32951	1.48977	1.4241	0	0	2.14527	1.49083
chr1:11025716-11026216	0.298461	0.43023	0.402116	0	0	1.28634	0.185938
chr11:103769590-103770090	0.298461	0.0935315	0.0470352	0	1.83158	4.44188	0.103066
chr1:11045781-11046281	0.624056	0.0209815	0.0190133	0	1.61359	1.91096	0.595758
chr1:1107020-1107520	2.11636	2.15192	2.09589	0	0.804725	3.82853	0.354349
chr11:108099144-108099644	0.108531	0	0	0	2.41685	1.2451	0.261411
chr11:108491603-108492103	0.135664	0	0	0	2.84812	0.17898	0.212172
chr11:108525633-108526133	5.23664	0.89054	0.935041	0.957951	0	1.53529	0.00918159
chr1:110927639-110928139	0.108531	0.0406772	0.0433634	0	1.56289	0.541344	0.16672
chr11:109952131-109952631	0.135664	0	0	0	0.932379	0.703716	0.031638
chr11:111286918-111287418	1.43804	0.878443	0.941515	0	2.68687	5.28619	0.329571
chr11:111339885-111340385	0.841119	0.652706	0.598765	0	1.32651	2.70394	0.976008
chr1:111184062-111184562	0.325594	0	0	0	2.64333	2.90761	0.0440805
chr11:111886690-111887190	1.79077	0.822039	0.832856	0	0.576037	1.01195	0.535833
chr11:115392961-115393461	1.11245	0.921435	0.93327	0	0.795837	2.29319	0.421601
chr1:111670640-111671140	0.18993	0.252614	0.177047	0	3.77284	1.11336	0.212111
chr11:117050347-117050847	2.27916	1.68413	1.72417	0	2.8456	5.28952	1.63564
chr11:117685033-117685533	0.244196	0.050656	0.0551268	0	0	4.43581	0.41646
chr1:111772171-111772671	0.108531	0.297152	0.278219	0	3.93903	2.15986	0.742755
chr11:117922372-117922872	0.298461	0	0	0	0.832733	1.94183	0.310017
chr11:118064902-118065402	0.108531	0	0	0	0.55872	1.65226	0.519708
chr11:120057385-120057885	1.38378	0.840758	0.898324	0	0.791049	5.71563	0.0434654
chr1:112142457-112142957	0.325594	0	0	0	0.977602	3.04265	0.051295
chr11:122745621-122746121	0.976783	0.173084	0.177891	0	2.24027	0.797568	0.0393854
chr11:123277439-123277939	0.135664	0.516051	0.612016	0	3.42837	0.173636	0.267529
chr11:123280078-123280578	1.70937	0.84538	0.924045	0	0	2.35751	1.43241
chr11:123941447-123941947	0.162797	0	0	0	1.46337	0.724272	0.28486
chr11:128700313-128700813	0.108531	0	0	0	1.62307	0.282783	0.0904704
chr11:128774882-128775382	1.27524	1.1667	1.13604	0	0.864491	5.60483	0.410628
chr11:129149444-129149944	0.135664	0.69754	0.715981	0	0	4.65638	0.0767039
chr11:130048269-130048769	0.244196	0.286639	0.243083	0	1.75053	2.09893	0.871626
chr11:132278688-132279188	1.27524	0.367953	0.302668	0	2.73496	1.66538	0.710853
chr11:133414902-133415402	3.33734	0.993773	0.974157	0	0.983874	2.66075	0.0345477
chr11:133757713-133758213	0.868252	0.89378	0.979415	0	1.53869	5.75723	0.81438
chr11:134219245-134219745	0.325594	0.0451336	0.0466438	0	2.66973	2.25376	0.535404
chr1:114326038-114326538	0.108531	0	0	0	1.81357	0.253878	0.0160246
chr1:114336448-114336948	0.162797	0	0	0	1.50458	3.74493	0.692116
chr1:1144205-1144705	0.162797	0.870416	0.986927	0	0	9.17435	0.418931
chr1:115641490-115641990	0.75972	1.30093	1.43175	0	1.70126	1.47011	0.0176357
chr11:15961914-15962414	0.108531	0.278709	0.416746	0	2.29402	2.62721	0.358347
chr1:117139459-117139959	0.18993	0	0	0	1.63936	0.500868	0.265754
chr11:18034326-18034826	0.108531	0.24458	0.0889173	0	0	4.81353	0.107222
chr1:11865982-11866482	0.108531	0	0	0	1.97235	5.26546	0.215102
chr1:12204783-12205283	0.135664	0.0446927	0.0755493	0	0	6.33205	0.347642
chr1:12213456-12213956	2.00783	0.8405	0.914769	0	1.51747	2.54826	0.908009
chr1:12270471-12270971	1.03105	0	0	0	0.786117	3.88648	0.903001
chr11:2406311-2406811	1.05818	0.874894	1.0538	0	0	2.22949	0.114467
chr11:26629356-26629856	0.135664	0	0	0	2.48567	2.51492	0.275224
chr11:26629866-26630366	1.54657	0.980909	0.985085	0	0	2.70603	0.916039
chr11:2951507-2952007	0.135664	0.629205	0.700055	0	1.65463	3.97448	0.358274
chr11:3073207-3073707	0.813986	0.782899	0.728569	0	1.49562	1.4767	0.378155
chr11:3077509-3078009	1.08531	0.964187	0.974986	0	1.75792	3.48361	0.768719
chr11:313252-313752	0.868252	1.42285	1.59811	0	0	4.55909	0.382574
chr11:32175144-32175644	1.24811	0.606618	0.65654	0	3.62108	4.42775	0.271448
chr11:330369-330869	0.18993	0.626955	0.695079	0	1.25671	4.33035	0.287142
chr11:33085479-33085979	1.19385	0.97396	1.00262	0	2.55972	4.75279	0.346488
chr11:34203924-34204424	1.13958	1.25115	1.39894	0	1.21607	2.81059	1.50701
chr11:348329-348829	0.135664	0.173572	0.182228	0	0.873115	2.2534	0.516396
chr11:35162789-35163289	1.19385	0.717385	0.820855	0	1.36647	5.36434	0.0217312
chr1:1373375-1373875	2.0621	1.27711	1.16935	0.647292	0	5.661	1.25697
chr1:144535154-144535654	6.15916	0.539592	0.576722	0	2.5002	3.02957	1.07277
chr1:144998638-144999138	0.135664	0	0	0	3.26966	3.46591	1.17599
chr1:145030008-145030508	0.162797	0	0	0	2.31929	0.818603	0.341687
chr1:145575395-145575895	0.135664	0.493522	0.458006	0	0	5.30199	0.256474
chr11:45697981-45698481	0.108531	0.411855	0.428195	0	0	3.42798	0.132015
chr1:145772154-145772654	0.108531	0	0	0	0	0.97688	0.0329062
chr11:45940252-45940752	0.162797	1.79174	2.0558	0	0.621765	4.09641	0.500953
chr11:46287205-46287705	0.651189	0.577099	0.79114	0	1.63825	4.65422	0.717201
chr11:46576883-46577383	2.27916	0.154218	0.154287	0	0.919292	1.17309	0.583034
chr11:46721181-46721681	0.162797	0	0	0	1.50835	1.6513	0.026468
chr1:147112501-147113001	2.41482	0.602076	0.88063	0.974346	1.62467	4.37083	0.974656
chr1:148241738-148242238	2.60475	0.504578	0.524704	0	1.64603	2.39308	0.26765
chr1:150121551-150122051	0.162797	0.949924	0.958203	0	0	3.96611	0.0249754
chr1:150133412-150133912	0.705454	0.376454	0.282094	0	1.44429	5.45159	0.724477
chr11:5145234-5145734	9.87636	1.19607	1.26974	0.754999	0	2.37863	0.319403
chr1:151707426-151707926	0.135664	0.113461	0.093328	0	1.39307	4.10771	1.04671
chr1:151832224-151832724	0.18993	0.641679	0.549299	0	0.998986	2.30356	0.83456
chr1:152430810-152431310	0.108531	0.0209339	0.0194162	0	0.743429	3.88635	0.159633
chr1:153095581-153096081	3.44587	0.734746	0.792323	0	1.42801	3.24989	1.12593
chr1:153232895-153233395	0.217063	0	0	0	1.82874	3.7727	0.69618
chr1:153318848-153319348	0.841119	1.57063	1.41148	0	0.727202	3.91299	0.027412
chr1:153467709-153468209	1.16671	1.7064	1.67987	0	0.989962	2.78084	0.961292
chr1:153929410-153929910	0.841119	0.931689	0.947719	0	2.19488	1.67847	0.0261507
chr1:154277379-154277879	0.217063	0.52876	0.486522	0	0.94844	2.47533	0.412237
chr1:154916777-154917277	2.46909	0.964644	0.954575	0	0	4.81145	0.0302974
chr1:154976366-154976866	0.135664	0.352083	0.351619	0	0.762916	8.25413	0.0640699
chr1:155149098-155149598	0.732587	0.720951	0.72348	0.982028	0	2.92886	0.0817123
chr1:15532713-15533213	1.76364	0.958622	0.989024	0	0.956328	4.69645	0.111533
chr11:55634748-55635248	1.22098	1.60241	1.69607	0	0.601709	2.58485	0.412206
chr1:155914916-155915416	0.108531	0	0	0	0	5.39506	1.64497
chr1:156046374-156046874	0.108531	0.117786	0.0471173	0	1.38773	4.44908	0.136565
chr1:156251426-156251926	0.135664	0.0494696	0.154434	0	1.17205	2.27131	0.0224346
chr1:156426457-156426957	0.37986	0	0	0	0	3.53314	1.06374
chr1:156460058-156460558	0.18993	0.127609	0.116596	0	0	8.33122	0.749871
chr1:156569520-156570020	0.162797	0	0	0	0	1.8561	0.371916
chr1:156716302-156716802	0.162797	0.0899858	0.105751	0	0.8451	5.03791	0.285522
chr1:156810985-156811485	0.108531	0.0367673	0	0	0	5.59261	0.623566
chr1:157020583-157021083	1.13958	2.3712	2.54431	0	1.53705	4.19052	0.202367
chr1:157059836-157060336	0.108531	0.792267	0.639765	0.979933	0	4.30439	0.297872
chr1:157137155-157137655	1.51944	0.977781	0.989029	0	0	2.87429	1.15061
chr11:57243067-57243567	0.94965	0.877146	0.940238	0	1.48907	5.58482	0.390051
chr11:57413674-57414174	0.841119	0.210306	0.170061	0	0.754303	3.52751	0.0868575
chr1:158255706-158256206	1.08531	0.594695	0.782591	0	1.60522	5.78495	0.630325
chr11:58873906-58874406	0.108531	0.0319592	0.0226237	0	0	5.13365	0.648948
chr1:159046349-159046849	0.298461	0.403787	0.407327	0	0.989975	3.08532	0.806397
chr1:15954160-15954660	1.46517	0.940639	0.962198	0	0.923428	1.42296	0.342706
chr1:159890971-159891471	0.217063	0	0	0	3.27672	2.36829	0.416788
chr1:16008358-16008858	1.8993	0.911565	0.957895	0	0.554798	2.19586	0.0485461
chr1:1603127-1603627	1.68224	1.6008	1.6822	0	1.4783	3.01587	0.294096
chr1:160519356-160519856	1.62797	0.977229	0.985449	0	0.628001	3.03347	0.0201816
chr1:160523554-160524054	1.00392	1.83867	1.86775	0	0.854801	1.33306	0.887167
chr11:60543094-60543594	1.30238	0.997093	1.01226	0	0	5.75634	0.381605
chr1:160575592-160576092	2.17063	0.942678	1.08719	0	0.922256	3.03341	0.890399
chr11:60589649-60590149	1.38378	2.11938	2.23372	0	1.81323	5.59845	0.124227
chr1:160611427-160611927	0.108531	0	0.0139193	0	0	1.5973	0.00907979
chr1:160969057-160969557	0.841119	2.41891	2.50047	0	0	4.61527	0.188714
chr11:61125383-61125883	0.135664	0	0	0	1.61738	2.17911	0.0301925
chr1:161145733-161146233	0.162797	0.814855	0.606214	0	4.16719	5.84949	0.488195
chr1:161277132-161277632	0.976783	1.28621	1.23786	0	2.90008	1.92061	0.747281
chr1:161502291-161502791	0.895384	0.666322	0.568564	0	0.996126	0.893908	0.044026
chr11:61735604-61736104	2.76755	1.34617	1.75636	0	0.833131	3.41295	0.0222517
chr11:62062874-62063374	0.135664	0.021161	0	0	0.966848	4.61714	0.0451492
chr1:1624348-1624848	0.298461	0	0	0.732055	0.740386	3.31994	0.710478
chr11:63341350-63341850	0.135664	0	0	0	0	5.15344	0.444287
chr11:63638488-63638988	0.135664	0	0	0.421917	0	4.66121	0.549005
chr11:63719507-63720007	0.135664	0	0.0201752	0	2.92857	4.41145	0.56628
chr11:64102904-64103404	3.22881	0.970227	0.988001	0	0	3.58391	0.375614
chr11:64569880-64570380	0.94965	1.09711	1.10973	0	0.579064	3.62964	0.0586983
chr11:64623983-64624483	1.6551	0.963891	0.975211	0	0.788199	4.76083	0.0430472
chr11:64879140-64879640	0.108531	0.236937	0.275824	0	0.8868	2.97912	0.0293956
chr11:65097327-65097827	3.88	1.56619	1.68686	0.955623	0.873115	2.44999	0.0137807
chr11:65097328-65097828	3.88	1.56619	1.68686	0.955623	0.873115	2.44999	0.0137807
chr11:65209416-65209916	1.11245	1.24769	1.24783	0	0	2.67782	0.37155
chr11:65259132-65259632	0.813986	0.453896	0.386606	0	0.819211	4.32276	1.01174
chr11:65431048-65431548	0.271329	0.770029	0.763654	0	0.99208	3.05542	0.565618
chr1:16562855-16563355	2.1435	1.32439	1.44558	0	0	4.84352	0.39655
chr11:65635452-65635952	0.108531	1.11905	1.13539	0	0	2.75026	0.0253854
chr11:65679445-65679945	0.868252	1.14975	1.27734	0	1.90398	5.5829	0.606307
chr1:165982427-165982927	2.57762	0.918319	0.939863	0	0.948393	1.587	0.621158
chr11:66153515-66154015	0.18993	0.31348	0.290612	0.808516	0.664327	0.460061	0.0428643
chr11:66226438-66226938	1.62797	0.322889	0.283891	0	1.77583	0.921475	0.521855
chr11:66445877-66446377	0.325594	0	0	0	0	1.24678	0.59457
chr11:6676119-6676619	0.108531	0	0	0	1.52695	5.71601	0.495893
chr11:67034936-67035436	0.135664	0.282821	0.24801	0	0	3.41481	0.793889
chr11:67039170-67039670	1.03105	2.10042	2.1896	0	0	3.07418	0.464447
chr11:67040806-67041306	0.94965	0.563337	0.68611	0	0	5.54588	0.687611
chr11:67232175-67232675	0.18993	0	0	0	0	6.44068	0.576135
chr11:67251745-67252245	0.135664	0	0	0	0.60973	2.28189	0.266935
chr11:67340165-67340665	1.95357	0.750642	0.85336	0.655058	0.929659	4.45382	0.0439005
chr1:167398838-167399338	1.32951	0.947584	0.962322	0	0.982573	0.855672	0.361359
chr1:167468785-167469285	1.05818	0.12617	0.113553	0	1.90356	1.8996	0.161516
chr11:67807965-67808465	2.11636	1.15356	1.19502	0	0.971671	6.79919	0.658905
chr11:67845050-67845550	2.95748	1.8308	1.87889	0	2.08807	4.17438	0.948179
chr1:168148979-168149479	1.16671	1.1162	1.11515	0	0.968945	3.68024	0.0545604
chr11:68818947-68819447	1.27524	1.65055	1.85899	0	0	5.57658	0.398191
chr11:6948401-6948901	0.108531	0	0	0	0.968462	2.15153	0.0248229
chr11:69484944-69485444	13.268	0.948168	0.960668	0.977011	1.71623	2.9973	0.427371
chr11:69532927-69533427	1.41091	1.38899	1.43856	0.73787	1.79125	4.66507	0.860493
chr11:71251018-71251518	0.108531	0.0419889	0.0369749	0	1.57227	3.56882	0.334631
chr11:71300179-71300679	0.244196	0.167263	0.287529	0.832425	0	2.53998	0.618378
chr11:72867060-72867560	0.217063	0.672849	0.645735	0	0.72193	6.97238	0.400197
chr11:73018829-73019329	1.19385	1.53323	1.72293	0	0	3.27308	0.071305
chr11:73025087-73025587	3.09315	0.989904	0.995112	0	0.905551	4.7883	0.0668279
chr11:73036673-73037173	1.32951	1.36784	1.49637	0	0	4.21059	0.188522
chr11:73094199-73094699	0.325594	0.847538	0.963397	0	1.56688	3.7511	0.458478
chr1:173210784-173211284	0.162797	0.049709	0.0476382	0	0.738524	2.8981	0.421703
chr11:73731456-73731956	2.25203	1.04794	1.07526	0	2.117	3.13887	0.275092
chr11:73731557-73732057	2.25203	1.04794	1.07526	0	1.29177	3.99307	0.271127
chr1:17426407-17426907	0.976783	1.59663	1.69901	0	1.6065	3.11887	0.0297296
chr1:17446586-17447086	1.9807	0.877371	0.952266	0.478063	1.53995	8.95122	0.703418
chr11:74703853-74704353	2.79468	0.838656	0.810947	0	1.4177	1.6118	0.55498
chr11:7494920-7495420	3.47301	0.25565	0.274845	0	0	4.48493	1.67456
chr1:175243501-175244001	0.18993	0.377502	0.32544	0	0.727106	0.73821	0.134535
chr11:7534574-7535074	0.596923	0.86836	0.680761	0	1.64176	4.5473	0.379288
chr11:75525532-75526032	0.108531	0	0	0	0.881802	3.05693	0.337318
chr11:75527478-75527978	0.108531	0	0	0	1.18501	4.28056	0.265981
chr11:75863820-75864320	0.922517	2.0346	2.20247	0	0	2.90181	1.58864
chr1:178035992-178036492	0.217063	0	0	0	1.85573	6.41124	0.0245307
chr11:78126296-78126796	1.24811	0.907433	0.93591	0	0.752229	1.08573	0.0198211
chr1:179923747-179924247	1.30238	0	0.026244	0	0.673996	5.59217	0.0533968
chr1:180600198-180600698	1.8179	0.963559	0.979029	0	0.701823	3.3335	0.186835
chr1:181103906-181104406	1.6551	0.557703	0.616125	0	1.56541	5.5983	0.0561701
chr1:182578280-182578780	0.868252	0.306432	0.324394	0	2.47455	6.74457	0.403257
chr1:182991612-182992112	1.79077	1.48848	1.67005	0	2.03551	4.18514	0.685827
chr1:183163848-183164348	0.162797	0.154381	0.101003	0	0.583941	2.53515	0.182509
chr1:183239566-183240066	1.19385	1.1879	1.30556	0	0.810664	3.41726	0.0369874
chr1:183911966-183912466	1.30238	0.662781	0.689311	0	0	2.51583	0.621917
chr11:87063722-87064222	0.18993	0.370705	0.422172	0.986561	0	3.11934	0.524472
chr11:8753270-8753770	2.03496	1.75317	1.66495	0	0.739454	2.15209	0.592035
chr1:192595594-192596094	1.84503	0.965657	0.982161	0	1.34299	2.72184	0.148972
chr11:9286749-9287249	0.271329	0.495953	0.326369	0	0.556025	6.0039	0.297814
chr1:193074243-193074743	0.298461	0	0.0133324	0	0	4.10628	0.520484
chr11:95523599-95524099	0.162797	0.0752504	0.0644567	0	0.962182	2.05233	0.0367523
chr11:9594435-9594935	0.461259	0.860508	0.938589	0	0	4.91426	0.560565
chr11:96074311-96074811	1.76364	0.939679	0.948423	0	1.9353	3.31527	0.4945
chr11:9665364-9665864	0.135664	0	0	0	1.81128	2.37333	0.0427017
chr11:9685190-9685690	0.18993	0	0	0	1.24122	3.27226	0.0767623
chr1:198566701-198567201	1.27524	0.0923004	0.0215775	0	3.48375	2.49885	0.0165114
chr1:198767885-198768385	1.68224	0.882174	0.914239	0.797679	1.61515	0.159839	0.428765
chr1:200878683-200879183	0.895384	0.999671	1.03535	0	0	0.658378	0.250123
chr1:200986416-200986916	2.17063	1.67864	1.71569	0	0	6.97639	1.84777
chr1:201476238-201476738	0.108531	0	0	0	0	2.7174	0.0470524
chr1:201507713-201508213	0.108531	0.033376	0.0287623	0	0	6.70229	0.213218
chr1:202003881-202004381	1.11245	0.945601	0.958894	0	0.928698	3.44404	0.799796
chr1:202522748-202523248	2.46909	0.788721	0.842529	0	2.49878	4.19857	0.63961
chr1:203251649-203252149	0.841119	0.767359	0.590117	0	0	5.83877	0.0413836
chr1:203722373-203722873	1.19385	1.01336	0.989267	0	0.836447	5.01424	0.62601
chr1:204103207-204103707	0.976783	0.907114	0.923871	0	0.709178	4.74153	0.998858
chr1:204475560-204476060	0.298461	0.172148	0.127814	0	1.77307	1.3829	0.00939024
chr1:205030643-205031143	0.244196	0	0	0.476666	0.699627	3.48875	0.971161
chr1:206804294-206804794	0.271329	1.38526	1.34982	0	0	1.15174	0.334216
chr1:206907755-206908255	2.60475	0	0.0406	0	0	2.85783	0.948
chr1:206916242-206916742	0.108531	0	0	0	1.60473	3.63397	0.922123
chr1:207078476-207078976	0.976783	0.579282	0.630798	0	1.59984	2.35757	0.497334
chr1:207098297-207098797	2.22489	1.36018	1.47103	0	0.966416	2.30806	0.119791
chr1:207585504-207586004	1.19385	0	0	0	1.5442	1.4937	0.0393144
chr12:104234143-104234643	1.43804	0.86635	0.877229	0	0	2.95522	0.111187
chr12:105501737-105502237	1.22098	0.89121	0.783099	0	1.69497	3.59779	0.574084
chr12:1055305-1055805	1.38378	0.959938	0.979801	0	0	1.78631	0.455155
chr12:108055531-108056031	0.976783	0.0959711	0.0754653	0	1.60038	1.66769	0.280031
chr12:108055649-108056149	0.976783	0.0959711	0.0754653	0	0.903668	1.42971	0.514002
chr12:108751601-108752101	1.38378	2.76607	2.74581	0	0	3.14551	0.0171287
chr12:110243001-110243501	0.135664	0	0	0.899131	0.879585	2.20935	0.282055
chr12:110906818-110907318	0.108531	0.196968	0.212154	0	0.900598	5.23505	0.0339598
chr12:110939217-110939717	0.217063	0.719752	0.776258	0	0.855676	3.02951	0.230102
chr12:111015668-111016168	1.27524	0.409395	0.290327	0	0.848017	3.62232	0.746857
chr12:111124020-111124520	0.922517	0.964101	0.947539	0	1.50356	2.80175	0.339543
chr1:21113671-21114171	0.108531	0.165388	0.0836133	0	0.890128	1.96549	0.042135
chr12:111881384-111881884	0.108531	0	0	0	0	2.25055	0.605201
chr12:112546737-112547237	1.38378	1.24193	1.26223	0	0	2.96841	0.0241123
chr12:112620973-112621473	0.94965	0.10676	0.0550419	0	2.52265	3.43418	0.303352
chr12:113500371-113500871	0.868252	0.415699	0.199993	0	0.809039	4.95814	0.942469
chr12:113524978-113525478	0.461259	0.404983	0.519381	0	0	6.88252	1.15078
chr12:113608637-113609137	2.27916	0.93816	0.957804	0	1.73388	1.69472	0.0322101
chr12:113659439-113659939	0.108531	0.0346896	0.120104	0	0	7.88386	0.0521647
chr1:211500785-211501285	0.271329	0	0.0435243	0	0.814414	2.57541	0.493081
chr12:117557422-117557922	2.1435	0.154258	0.166858	0	0.968164	2.88052	1.01858
chr1:212004862-212005362	1.03105	1.15767	1.11254	0	0.998059	2.51039	0.0305137
chr12:120561454-120561954	1.30238	1.33286	1.4305	0	2.58622	3.77834	0.160521
chr12:120612807-120613307	1.6551	0.706464	0.77079	0	2.40754	2.25656	0.0518255
chr1:212158837-212159337	0.18993	0	0	0	2.17514	0.631374	0.02813
chr12:12164757-12165257	2.38769	0.963617	1.0006	0	4.92981	1.64583	0.0252945
chr12:121665019-121665519	0.162797	1.25126	1.25965	0	0.692943	2.48908	0.2399
