chr1:117610357-117610857	0.104618	0	0.00455764	0.990829	0	3.47133e-05	0	0	0
chr1:117664231-117664731	0.549244	1.98821	0.0789551	1.99746	1.98639	0.00152897	0	3.52308	3.98287
chr11:18719846-18720346	0.183081	1.99954	0.715355	1.98784	1.99969	0	0	2.20616	1.9998
chr11:257304-257804	0.23539	0	0	0	0	0	0	0.879648	0.990633
chr11:33404517-33405017	0.183081	0	0	0	0	0	0	0	0
chr11:3443854-3444354	1.17695	5.91775	0.00375887	0.992021	3.9844	0.0118634	0	6.09323	10.9492
chr11:3444034-3444534	1.17695	6.95806	0.00375887	0.992021	5.98882	0.0118985	0	7.43953	11.9538
chr11:350657-351157	0.156927	0	0.00404734	1.98137	0	3.63887e-05	0	0.264706	0
chr11:3858231-3858731	0.104618	0	0	0	0	0.000126401	0	0.608868	0
chr1:143743191-143743691	1.07233	0	0	0.99441	0	0.000381303	0	0.580055	0
chr1:143913216-143913716	8.7879	2.91989	1.76056	5.98869	0.99283	0.0026838	0	2.31425	3.97035
chr11:45940252-45940752	0.209236	0.97858	0.678488	1.99082	0	0	0	0.832061	0
chr11:46317039-46317539	0.156927	0	0.410939	1.99331	0	0.000110131	0	1.04023	0
chr11:46638867-46639367	0.183081	0	0	0.996382	0	0.000115065	0	0.852907	0.996305
chr1:147071273-147071773	0.313854	4.94086	0	0	4.96454	6.33328e-05	0	7.75809	10.9376
chr1:147082977-147083477	0.183081	0	0	0	0	0	0	0	0
chr1:149783789-149784289	0.575398	0.964044	0.483684	1.99223	0	3.77988e-05	0	0.32561	0.987917
chr1:150241005-150241505	0.23539	0	0.150189	0.997937	0	0.000605572	0	3.18245	3.97994
chr1:150535247-150535747	1.09849	0.972538	0	0	0	0	0	2.08821	1.99822
chr1:150535870-150536370	0.313854	0	0	0	0	0	0.00842272	0.265245	0
chr1:151118978-151119478	0.366163	1.9586	0.00731653	1.98931	1.98392	0.000636032	0	2.80998	1.99662
chr1:151210351-151210851	0.104618	0	0	0.995365	0	0	0	0	0
chr1:151299264-151299764	0.313854	0	0.00541577	0	0	0.0010197	0	2.87116	2.97599
chr1:151956630-151957130	0.130772	0	0	0	0	0	0	0	0
chr1:153700469-153700969	0.130772	0.963859	0.00311154	0	0.991744	8.38271e-05	0	2.4139	1.99199
chr1:154154594-154155094	0.261545	0	0	0.991549	0	0	0	2.00095	1.99571
chr1:154243281-154243781	0.183081	0	0	0	0	0	0	0	0
chr1:154946085-154946585	0.366163	3.92997	0	0	2.97573	3.9775e-05	0	2.68721	5.96191
chr1:155063788-155064288	0.130772	0.99697	0	0	0.996891	2.9544e-05	0	2.21233	0.999709
chr1:155948145-155948645	0.104618	0.967469	0	0	1.9762	0.000575042	0	2.98662	3.97942
chr1:156460004-156460504	0.104618	1.99015	0	0	1.99593	7.60345e-05	0	2.70162	3.98153
chr11:5704788-5705288	0.601553	0.987222	0.863592	3.99231	0	0	0	0.963565	0.996699
chr11:5710895-5711395	0.183081	0	0	0	0	5.63382e-05	0	0.190658	0
chr11:57193861-57194361	0.104618	0	0.00338463	0.99409	0	0	0.0043158	0	0
chr11:57243068-57243568	0.183081	0.98352	0.034553	0.997999	0	0.000427255	0	2.26009	1.98852
chr11:57416501-57417001	0.104618	0	0	0	0	2.894e-05	0	1.65966	0
chr11:57560327-57560827	0.104618	0	0	0.987153	0	0	0	0.669146	0
chr1:158119458-158119958	0.130772	0	0	0	0	0	0	0	0
chr1:15851302-15851802	0.470781	8.91589	0.0112045	0.997727	6.97299	5.66259e-05	0	9.01142	10.985
chr11:58830670-58831170	0.627707	0	0.450666	2.99236	0	6.25559e-05	0.00372871	0.367205	0
chr11:58831364-58831864	0.313854	0	0.022746	0.994186	0	0	0	0	0
chr11:58831685-58832185	0.209236	0	0.0223795	0.994186	0	0	0	0	0
chr11:58938827-58939327	0.104618	0	0.00242223	0.996362	0	5.76641e-05	0	0.76398	0.994334
chr11:58941310-58941810	0.130772	0	0	0	0	3.71939e-05	0	1.25256	1.98617
chr1:159091285-159091785	0.104618	0	0.029519	0.99566	0	0.000350052	0	0	0
chr1:159209307-159209807	0.130772	0	0.0167772	0	0	0	0	0	0.994412
chr1:159891294-159891794	0.183081	0	0.163816	1.99726	0	0.000836125	0	0.348817	0
chr1:159895493-159895993	0.209236	0	0	0	0	6.18418e-05	0	0.126604	0
chr1:160068211-160068711	0.706171	5.97964	0	0	4.98875	0.00564655	0	7.91298	9.95831
chr1:160407680-160408180	0.209236	0	0	0.992269	0	0	0	0.288493	0
chr11:60532783-60533283	0.183081	0	0.0116099	0.994372	0	0	0	0	0
chr1:160596492-160596992	0.104618	0	0	0	0	0.000173929	0	0	0
chr11:60719602-60720102	0.209236	0	0.00329182	0.996198	0	0.00165515	0	1.28892	0.987967
chr11:60929565-60930065	0.340008	0	0.842864	3.97765	0	0	0	0	0
chr1:16115128-16115628	0.183081	0	0.0691137	1.99039	0	0	0	0	0
chr1:161228230-161228730	0.470781	0.990021	0.362615	1.99129	0.98698	9.01046e-05	0	1.97236	0
chr1:161359817-161360317	0.209236	8.93478	0	0.990622	7.97636	2.35704e-05	0	8.29697	8.98253
chr11:61581927-61582427	0.366163	0	0.854069	2.99557	0	3.93418e-05	0	0.244543	0
chr1:161688318-161688818	0.156927	0	0.00275383	0	0	0	0	0	0
chr11:62432052-62432552	0.549244	0.966655	0.00920645	0.986499	0	0.000360761	0	0.678549	0
chr1:1624348-1624848	1.07233	0.996803	0	1.97919	0.996724	0.00181057	0	1.53348	2.9739
chr11:62438925-62439425	0.183081	0	0	0	0	0.000884115	0	1.02619	0
chr11:62473647-62474147	0.156927	3.96196	0	0.992939	2.99473	0.000303206	0	2.7734	3.99345
chr11:62598825-62599325	2.40621	1.95579	0.225909	1.99283	0.990899	0.00508409	0.00515311	1.55059	1.98847
chr1:16275037-16275537	0.130772	0	0.0481696	0.991731	0	0	0	0	0
chr11:63246246-63246746	0.130772	0	0	0	0	0.00161436	0	0	0
chr11:63339738-63340238	0.130772	0	0.129605	0.999098	0	3.51862e-05	0	0.0597727	0
chr11:63580646-63581146	0.104618	1.98404	0.177978	0.999705	2.97918	0.173434	0	5.97287	5.95856
chr11:64014200-64014700	0.156927	1.96503	0.0680637	0.997447	0.999618	7.03049e-05	0	4.27874	3.98337
chr11:64036487-64036987	0.130772	0	0.00571079	0.993954	0	0.00897406	0	0.881375	0.986279
chr11:64129166-64129666	0.104618	0	0.00943536	0.998639	0	0	0	1.51284	1.98364
chr11:64215460-64215960	0.287699	0	0.00531552	0.992325	0	0.00121703	0	0.13491	0.990232
chr11:64513174-64513674	0.156927	1.96415	0	0	0.998569	0.000713801	0	3.6379	4.97227
chr11:64647927-64648427	0.183081	0	0.00274442	0	0	0.000408523	0	0	0
chr11:65191190-65191690	0.156927	0.977047	0	0	0	0.000122833	0	1.71077	0.995723
chr11:65339733-65340233	0.23539	1.99296	0	0	1.99235	0.00123137	0	4.15518	2.98808
chr11:65354089-65354589	0.23539	0.979767	0.724388	0.999715	0	2.51945e-05	0	1.63319	1.99789
chr1:16542650-16543150	0.183081	2.96886	0.0133834	0.99931	2.98054	4.06594e-05	0	3.01923	2.98497
chr1:16543852-16544352	0.183081	3.96293	0	0.990743	2.9976	0.0241238	0	6.42199	5.98687
chr11:65478613-65479113	0.130772	0	0	0	0	0	0	0.93124	0
chr11:65570150-65570650	0.23539	0	0.0042323	0	0	0	0.0128947	0.149492	0.991649
chr11:66079301-66079801	0.287699	2.94097	0	0	2.97494	7.11868e-05	0	2.00834	2.98383
chr11:67039774-67040274	0.130772	0	0	0	0	0	0	0	0
chr11:67115375-67115875	0.209236	0	0	0	0	4.89703e-05	0	0	0
chr11:67121786-67122286	0.183081	0	0.0180503	1.98838	0	0	0.0175787	0.675544	0
chr11:67169332-67169832	0.261545	4.96061	0	0	3.99172	0.000402199	0	5.17087	4.99484
chr11:67397565-67398065	0.209236	6.98149	0	0	6.98366	0.00294931	0	6.77325	8.96723
chr11:67397643-67398143	0.209236	4.98845	0	0.990642	4.99106	0.0029153	0	5.63416	7.95917
chr1:167646077-167646577	0.183081	0	0.0158471	0	0	0	0	0	0
chr1:16767498-16767998	0.130772	0	0	0	0	0.000502084	0	1.07647	1.98277
chr1:167906571-167907071	0.104618	0.97281	0	0	0	0	0	0.921314	0.997847
chr1:168242767-168243267	0.130772	0	0	0	0	0	0	0	0
chr11:68816061-68816561	0.287699	1.98526	0.840806	1.99716	1.98633	5.96272e-05	0	3.71896	4.98535
chr1:169461039-169461539	0.104618	0	0	0	0	0	0	0	0
chr1:1710166-1710666	0.366163	0.980255	0	0	0.993973	0.000440011	0	2.68737	1.99652
chr11:71251512-71252012	0.313854	0	0	0.988828	0	0.00132371	0	0.650753	0
chr11:71254316-71254816	0.156927	0	0.584735	0.999623	0	0	0	0.269807	0.988242
chr11:71497764-71498264	0.575398	6.93898	0.005325	0.993957	5.98882	0.000881209	0	8.98985	12.9493
chr11:71752599-71753099	0.392317	0.96994	0	0	0	0.000564749	0	1.43515	1.99669
chr1:172312406-172312906	0.156927	0	0	0	0	0	0	0	0
chr11:72953824-72954324	0.209236	0	0	0.985554	0	0	0	0.396602	0.986775
chr11:73104549-73105049	0.104618	0.982771	0.0301781	0.996952	0.996766	0	0	1.59812	0.998194
chr1:17407889-17408389	0.209236	0	0.0244173	0.998316	0	0	0	0.197648	0
chr1:17482578-17483078	0.209236	0	3.06313	4.99862	0	0	0	0	0
chr11:75139127-75139627	0.209236	1.9415	0.215934	1.99858	0.98958	0	0	2.08066	2.97052
chr11:75527478-75527978	0.104618	0.984595	0.00187919	0	0.998125	3.5345e-05	0	1.0457	0.998635
chr11:75560866-75561366	0.340008	0	2.69456	3.99905	0	0	0	0	0
chr1:17565866-17566366	0.784634	0	0	0	0	0.0581153	0.00364328	0.0953617	0
chr11:76338105-76338605	0.287699	0	0.00262557	0	0	3.88244e-05	0	0.44905	0
chr1:179052654-179053154	0.130772	0	0.038122	1.98401	0.988193	0	0.0042347	1.01768	1.99339
chr1:179057959-179058459	0.156927	0	0	0	0	8.72699e-05	0	0.380977	0
chr11:797153-797653	0.156927	1.97601	0.00192013	0	1.98265	0.000258186	0	2.5105	0.997006
chr11:82682402-82682902	0.836943	0.987222	1.05466	4.97716	0	0	0	0.963565	0.996699
chr1:183911966-183912466	0.209236	0	0.00206694	0	0	0	0	0	0
chr1:1850625-1851125	0.470781	6.96025	0.00779853	1.98269	6.96539	0.00552102	0	5.75042	7.98515
chr11:85922547-85923047	0.104618	0	0	0	0	0	0	0	0
chr11:85929448-85929948	0.130772	0	0	0	0	0	0	0.0789446	0
chr11:86003880-86004380	0.340008	0	0	0	0	0	0	0	0
chr1:186343324-186343824	0.261545	0	0.00305999	0	0	0	0	0.539397	0
chr1:19253131-19253631	0.156927	0.989038	0	0	0.986351	0.000259234	0	1.9611	0.998169
chr1:192595594-192596094	0.130772	0	0.00218743	0	0	0	0	0	0
chr1:19283088-19283588	0.183081	6.89566	0	0	4.97872	0.0158047	0	7.39728	5.98948
chr11:93858332-93858832	0.313854	0.994794	1.22291	5.99306	0.993593	6.67275e-05	0	0.959221	0.999449
chr11:94981980-94982480	0.366163	0.991773	0	0	0.997591	0	0	0.373692	0
chr1:197151021-197151521	0.104618	0	0.00196628	0	0	0	0	0	0
chr1:1981494-1981994	0.287699	1.96881	1.07755	4.98698	2.97731	0.000794681	0	6.34223	7.94415
chr1:201420051-201420551	0.183081	0.988509	0	0	0	0	0	2.20342	1.99148
chr1:201449413-201449913	0.130772	3.96765	0	0	2.98442	0	0	4.04651	3.99574
chr1:201762095-201762595	0.156927	0	0.00262557	0.993877	0	0	0	0.198038	0
chr1:202830559-202831059	0.313854	0.996911	0.488845	2.994	0.998234	0.00109268	0	0.943075	0.996724
chr1:20404765-20405265	0.183081	0	0.00361253	0	0	0	0	0.129526	0
chr1:205198619-205199119	0.183081	1.96754	0	0.988705	1.99091	0.000157603	0	1.97461	1.99906
chr1:205290675-205291175	0.287699	2.95381	0.437747	0.999199	1.98766	0.00391988	0	2.05254	0.999575
chr1:205473768-205474268	0.156927	0	0.00191546	0	0	0.143069	0	2.21116	1.99183
chr1:206729427-206729927	0.183081	0	0	0.99559	0	5.12549e-05	0	0.224849	0
chr1:206782707-206783207	0.183081	0	0.028909	0.998447	0	0	0	0	0
chr1:206857894-206858394	0.183081	2.98623	0	0	2.9887	0.000129385	0	4.54611	4.97621
chr1:207972301-207972801	0.156927	0	0	0.987482	0	0	0	0	0
chr1:20993179-20993679	0.104618	0	0.875343	2.99372	0	0	0	0	0
chr12:102137826-102138326	0.209236	0	0.00203259	0.991764	0	0.000421836	0	0.159935	0
chr12:104321852-104322352	0.287699	0	0	0	0	6.85116e-05	0	0	0
chr12:10473286-10473786	0.130772	0	0	0	0	0	0	0	0
chr1:210827037-210827537	0.784634	0	0	0	0	0	0	0.171985	0
chr12:108969665-108970165	0.156927	0	0	0	0	0	0	0.0933066	0
chr12:109007224-109007724	0.130772	0.964544	0	0	0.986773	0	0	1.54328	0.992941
chr12:109255647-109256147	0.23539	0	0.0132298	0.997573	0	0	0	0.355997	0.99526
chr12:109255689-109256189	0.23539	0	0.0132298	0.997573	0	0	0	0.355997	0.99526
chr12:111229384-111229884	0.156927	0	0	0	0	0	0	0	0
chr12:112035030-112035530	0.496935	0	0	0	0	0	0	0.186311	0
chr12:112546737-112547237	0.130772	0	0	0	0	2.88075e-05	0	0.409396	0.985775
chr12:113398942-113399442	0.209236	0	0.931077	1.99861	0	0	0	0.374817	0.991858
chr12:113628519-113629019	0.261545	0	0.50238	2.98938	0	0	0	0	0
chr1:212004862-212005362	0.104618	0	0	0	0	0	0	0.760786	0
chr12:120561379-120561879	0.156927	0	0	0	0	0	0	0	0
chr12:121122154-121122654	0.156927	0	0.00424459	0.985877	0	0	0	0	0
chr12:121476489-121476989	0.287699	0	0	0	0	0	0	0.654598	0.986311
chr12:121476671-121477171	0.287699	0	0	0	0	0	0	0.296305	0.986311
chr12:121537385-121537885	0.130772	0	0	0	0	0	0	0	0
chr1:212158837-212159337	0.183081	0	0	0	0	0	0	0	0
chr12:121696934-121697434	0.183081	0	0	0	0	3.70096e-05	0	0	0
chr12:122937817-122938317	0.470781	0	0	0	0	0	0	0	0
chr12:122986585-122987085	0.209236	0	0	0	0	0	0	0.158011	0
chr12:123383116-123383616	0.23539	0	0.00678753	1.98575	0	0	0	0	0
chr12:123459614-123460114	0.313854	0.968145	0.00539579	0	0	2.88052e-05	0	0.628231	0
chr12:124222274-124222774	0.130772	0	0	0	0	2.24814e-05	0.00638077	0.153647	0
chr12:125068368-125068868	0.156927	0	0.727009	2.99362	0	2.22038e-05	0.00952835	0.770998	1.98766
chr12:12798774-12799274	0.392317	0	0.00964704	0	0	0	0	0.69316	0.998288
chr12:12889678-12890178	0.313854	0	0.0321024	1.98727	0	0.000138737	0	0.709163	0.986744
chr12:129490327-129490827	0.104618	0	0.48776	0.999788	0	3.83388e-05	0	0.147275	0.988652
chr12:12961056-12961556	0.23539	0	0	0	0	0	0.00360239	0	0
chr1:212993047-212993547	0.130772	0.972762	0	0	0	4.40612e-05	0	0	0
chr1:213090164-213090664	0.183081	0	0	0.985436	0	0.245042	0	0.936058	0.996995
chr12:131323778-131324278	0.130772	1.99751	0	0	2.99053	0	0	3.71188	2.99895
chr12:131478337-131478837	0.156927	0	0.254495	1.99906	0	2.52089e-05	0	0.1144	0
chr12:131648582-131649082	0.156927	0	1.95049	7.97796	0	0.00038427	0	0	0
chr12:132166664-132167164	1.02002	1.97118	0	0	1.98376	5.91121e-05	0	6.07894	7.96356
chr12:132378688-132379188	0.183081	4.94725	0	0	4.96431	0.00431873	0	9.52833	11.9485
chr12:132434276-132434776	0.104618	0	0	0	0.992706	0.000299397	0	2.93537	2.98375
chr12:133047596-133048096	0.183081	0	0	0	0.987408	0	0	1.69713	0.993476
chr12:14981799-14982299	0.392317	0	1.45647	3.99454	0	0	0	0.230752	0
chr12:14981800-14982300	0.392317	0	1.45647	3.99454	0	0	0	0.230752	0
chr1:21934282-21934782	0.209236	3.95333	0.0137795	0.994036	1.99002	0.521635	0	6.27546	6.94261
chr1:21974338-21974838	0.156927	0	0	0.986452	0	0.00103606	0	1.2637	0
chr1:220943530-220944030	0.183081	0	0	0	0	0	0	0	0
chr1:221927295-221927795	0.392317	0	0	0	0	0	0	0	0
chr1:2222065-2222565	0.156927	0	0	0.997903	0	2.87521e-05	0	2.05884	0
chr1:22266240-22266740	0.23539	0	0.00860938	0.992584	0	0.000250182	0	0	0
chr1:22375003-22375503	0.209236	0	0.717275	1.99807	0	0	0	0.388985	0
chr12:24951191-24951691	0.104618	0	0.101093	2.98185	0	0	0	0	0
chr12:25150125-25150625	0.156927	0	0	0	0	4.10011e-05	0	1.14214	0.998288
chr12:25339831-25340331	0.313854	0	0	0	0	0	0	0	0
chr1:226198314-226198814	0.130772	0	0.205175	0.998519	0	0	0	0.593411	0.993476
chr12:26493639-26494139	0.313854	0	0.00883137	0.996888	0	0.000320257	0	0.973622	0
chr1:226820487-226820987	0.130772	0	0	0	0	3.71343e-05	0	0.993026	0.99183
chr12:27019981-27020481	0.156927	0	0.00603402	0.986453	0	4.19363e-05	0	0	0
chr1:227177732-227178232	0.209236	0.98502	0	0.99486	0.994457	0	0	1.16501	0.99739
chr1:227976005-227976505	0.23539	2.93437	0	0	1.99183	0.000157307	0	4.83593	3.97429
chr12:296607-297107	0.183081	0.987222	1.46391	4.98708	0	0	0	0.963565	0.996699
chr12:31476434-31476934	0.130772	0	0	0	0	0	0	2.3119	0.998288
chr12:31515476-31515976	0.183081	0	0	0	0	3.8057e-05	0	1.17977	0.998288
chr1:2319304-2319804	0.183081	0	0	0	0	4.74585e-05	0	0	0
chr12:31961854-31962354	0.183081	0	0	0.993759	0	0	0	0.575675	0
chr1:23495124-23495624	0.418472	2.97479	0.00349707	0	2.99027	0.0181847	0	3.94957	3.98796
chr1:235492078-235492578	0.209236	0.995453	0	0	0.997028	0.000132239	0	1.21803	1.99211
chr1:23848005-23848505	0.209236	1.98376	0.374179	5.98315	0.996992	0	0	2.1349	1.99705
chr12:3861298-3861798	0.183081	0	0.00224902	0.998685	0	0	0	0.4313	0
chr12:40586570-40587070	0.313854	0	0	0	0	0	0	0	0
chr1:24164846-24165346	0.156927	3.89042	0.00180223	0	0	0.000239674	0	1.92599	0
chr1:241696912-241697412	0.104618	0	0	0	0	0	0	0	0
chr1:24242985-24243485	0.104618	0	0	0	0	0	0	0.505797	0
chr1:244513277-244513777	0.23539	0	0	0	0	0	0	0.47438	0
chr1:244572873-244573373	0.130772	0	0	0	0	0	0	0	0
chr1:247549462-247549962	0.104618	0	0	0	0	0	0	0	0
chr1:2481753-2482253	0.366163	0.99142	0.168349	1.99523	0	8.20282e-05	0.00433356	2.28304	0.99909
chr12:48995168-48995668	0.156927	0	0.00521877	0	0	6.04477e-05	0	0.189829	0
chr12:49752325-49752825	0.183081	0	0	0	0	0	0	0	0
chr12:50101091-50101591	0.287699	2.97845	0.0743011	0.998877	1.99814	0.00078053	0.310581	4.79459	3.97985
chr12:50170056-50170556	0.130772	0	0.00522944	0.993153	0	0	0	0.55137	0.998635
chr1:25031709-25032209	0.549244	0	0.0640624	0.999553	0	4.10319e-05	0	1.91785	1.98608
chr12:5161103-5161603	0.156927	0	0.00290932	0	0	2.68697e-05	0	0.373584	0
chr12:51818305-51818805	0.183081	0.986124	1.0862	2.99222	0	2.55902e-05	0.0365223	2.25544	1.99111
chr12:52417360-52417860	0.261545	2.97901	0	0	1.99769	8.5514e-05	0	4.04422	3.98509
chr12:52698671-52699171	0.261545	0.972867	0.00674512	0	0.987413	0.000911375	0	1.43672	1.98573
chr12:53297145-53297645	0.523089	0	0.00863513	0.9977	0	0.0602213	0	2.26867	1.98534
chr12:53447981-53448481	0.23539	3.98289	0.679566	1.99702	3.98917	0.00508435	0	4.35123	4.99192
chr12:54611507-54612007	0.156927	0	0	0	0	4.29358e-05	0	1.62241	0.990232
chr12:54954035-54954535	0.287699	0.990762	1.08968	2.98495	0.995082	0.000194305	0	1.364	0.996071
chr12:56967141-56967641	0.104618	0	0	0	0.987408	0	0	0.330753	0.993476
chr12:57325037-57325537	0.209236	0	0.00248778	0	0	0.170507	0	0	0
chr12:57425004-57425504	0.313854	0.966233	0.00442488	0	0	0	0	0.742993	1.97711
chr12:57856024-57856524	0.75848	1.94681	0	0	0.986219	0.0248394	0	2.56845	1.99208
